Reference Title,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Fragile Test,,"The Buggy Tests may just be the project-level symptom of Fragile Test. For false positive test failures, a good place to start is the ""four sensitivities"" (Interface Sensitivity (see Fragile Test), Behavior Sensitivity (see Fragile Test), Data Sensitivity (see Fragile Test) and Context Sensitivity (see Fragile Test).) Each of these could be the change that caused the test to fail.",FALSO,VERDADEIRO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Frequent Debugging,,The developer has to manually debug most of the failures that occur in the test.,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/abs/10.5555/1768961.1768982,Inspecting Automated Test Code: A Preliminary Study,paper,Test Smell,Frequent debugging,,Manual debugging is required to determine the cause of most test failures,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/abs/10.1145/3430665.3456328?casa_token=igLWdXV-fTYAAAAA:UZiEPkDc2-NRE6_Zi0Q9FRDeUjeyZcdVTLO9Kzk53cVuo7LC-nC7m690pw6vZpQmMfa5ktOcw2pvFw,Unit Test Smells and Accuracy of Software Engineering Student Test Suites,paper,Test Smell,Frequent Debugging,,"Indicates when ambiguity in test results require developers to conduct additional, manual debugging to identify the cause of the failed test.",FALSO,FALSO,FALSO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Frequent Debugging,Manual Debugging,Manual debugging is required to determine the cause of most test failures.,FALSO,VERDADEIRO,FALSO
https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-021-10016-2&casa_token=8C-rVSu9l74AAAAA:2s5rmzBFiH74xHZlTdpZsQCxwqL4cYIbWRH6Bdq1ehTjnxcpOwi8PPkhDrhKpHqjdrQf1_ZXaVRy5BysSQ,"Rotten green tests in Java, Pharo and Python",paper,Test Smell,Fully rotten green tests,,"tests that do not execute one or more assertions, and do not fall into any of the three previous categories.",FALSO,VERDADEIRO,FALSO
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Fully-Parameterized Template,,All fields of a template are defined by formal parameters.,FALSO,FALSO,VERDADEIRO
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Fully-parametrised template,,"all fields of a template are defined by formal parameters. Hence, this template conveys no information on its own.",FALSO,FALSO,FALSO
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,General Fixture,,"It occurs when the configuration file is generic, and different tests perform tests using part of configuration data. Those files may be hard to read, understand, and they may slower test execution;",FALSO,FALSO,FALSO
https://www2.swc.rwth-aachen.de/docs/teaching/seminar2016/FsSE%20CTRelEng%202016.pdf#page=23,An analysis of information needs to detect test smells,paper,Test Smell,General Fixture,,General Fixture smell is mainly caused when the setup f ixture (also known as the test context) is too general and has a broad functionality resulting in different tests accessing only certain parts of the fixture.,FALSO,VERDADEIRO,FALSO
https://dl.acm.org/doi/10.1145/2970276.2970340,An empirical investigation into the nature of test smells,article,Test Smell,General Fixture,,"A test class is affected by this smell when the setUp method is too generic and the test methods only access part of it. In other words, the test fixture is not only responsible for setting the common environment for all the test methods.",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/7890581,An Empirical Study into the Relationship Between Class Features and Test Smells,paper,Test Smell,General Fixture,,A test fixture is too general and the test methods access only part of it.,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/8847402/,An exploratory study of the relationship between software test smells and fault-proneness,article,Test Smell,General Fixture,,A test case fixture is too general and the test methods only access a part of it,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,General Fixture,,Not all fields instantiated within the setUp method of a test class are utilized by all test methods in the same test class,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-014-9313-0,Are test smells really harmful? An empirical study,article,Test Smell,General Fixture,,A test case fixture is too general and the test methods only access a part of it,FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/6569744,Automated Detection of Test Fixture Strategies and Smells,paper,Test Smell,General Fixture,,"occurs if test classes contain broad functionality in the implicit setup, and different tests only access part of the fixture. Problems caused by a general fixture are two-fold: firstly, the cause-effect relationship between fixture and the expected outcome is less visible, and tests are harder to read and understand. This can cause tests to be fragile: a change that should be unrelated affects tests because too much functionality is covered in the fixture. Secondly, the test execution performance can deteriorate, and test execution times may eventually lead to developers avoiding to execute tests.",FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/abstract/document/8530039,Automatic Test Smell Detection Using Information Retrieval Techniques,paper,Test Smell,General Fixture,,This smell arises when the setUp fixture is too general and different tests only access part of it. Van Deursen et al. [59] reported that this smell makes the comprehension of the test class harder.,FALSO,FALSO,VERDADEIRO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,General Fixture,Badly Used Fixture,The setup contains more elements than is needed by any of the tests.,FALSO,FALSO,VERDADEIRO
https://ieeexplore.ieee.org/document/4021366,Characterizing the Relative Significance of a Test Smell,paper,Test Smell,General Fixture,,"It is considered good practice to gather test commands exercising the same unit under test together in a test case. This results in a minimal test case fixture which can be maximally reused by all test commands [8]. Therefore, a test case fixture starts to smell when it is larger than this limited set.",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/4021983,Detecting redundant unit tests for AspectJ programs,paper,Test Smell,General Fixture,,"General Fixture smell is mainly caused when the setup fixture (also known as the test context) is too general and has a broad functionality resulting in different tests accessing only certain parts of the fixture. So even if a test uses only a small part of the entire fixture, it still has to execute the whole fixture even though major part of the fixture is irrelevant for that test.",FALSO,VERDADEIRO,FALSO
https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,General Fixture,,When the setUp fixture is too general and different tests only access part of that fixture.,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,General Fixture,,Setup method fields that are not used in all test methods,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3379597.3387453,Investigating Severity Thresholds for Test Smells,paper,Test Smell,General Fixture,,It occurs when the test setup method creates fixtures (class fields used by the test cases) and a portion of the tests use only a subset of the fixtures,FALSO,FALSO,FALSO
https://fpalomba.github.io/pdf/Conferencs/C51.pdf,Just-In-Time Test Smell Detection and Refactoring: The DARTS Project,paper,Test Smell,General Fixture,,There is a General Fixture when the fixture (initialization of setup variables) of a test suite is too general and the test methods in the suite only use a part of it,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/4359471,On The Detection of Test Smells: A Metrics-Based Approach for General Fixture and Eager Test,article,Test Smell,General Fixture,,"It is considered good practice to gather test commands exercising the same unit under test together in a test case. This results in a minimal test case fixture that gets reused by all test commands [5]. Therefore, a test case fixture starts to smell when it contains attributes not used by all test commands.",FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,General Fixture,,Not all fields instantiated within the setUp method of a test class are utilized by all test methods in the same test class,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.5555/3370272.3370293,On the distribution of test smells in open source Android applications: an exploratory study,paper,Test Smell,General Fixture,,"Occurs when a test case fixture is too general, and the test methods only access part of it.",FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,General Fixture,,Occurs when a test case fixture is general and the test method only access part of it,FALSO,FALSO,FALSO
https://link.springer.com/chapter/10.1007/978-3-540-76440-3_8,On the interplay between software testing and evolution and its effect on program comprehension,article,Test Smell,General Fixture,,In the JUnit framework a programmer can write a setUp method that will be executed before each test method to create a fixture for the tests to run in. Things start to smell when the setUp fixture is too general and different tests only access part of the fixture. Such set-ups are harder to read and understand and may make tests run more slowly (because they do unnecessary work). The danger of having tests that take too much time to complete is that testing starts interfering with the rest of the programming process and programmers eventually may not run the tests at all.,FALSO,VERDADEIRO,FALSO
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,General Fixture,,Not all fields instantiated within the setUp method of a test class are utilized by all test methods in the same test class.,FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,General Fixture,,Occurs when a test suite fixture is too general and some test cases only access a part of it.,FALSO,VERDADEIRO,VERDADEIRO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.5499&rep=rep1&type=pdf,Refactoring Test Code,paper,Test Smell,General Fixture,,"In the JUnit framework a programmer can write a setUp method that will be executed before each test method to create a fixture for the tests to run in. Things start to  mell when the setUp fixture is too general and different tests only access part of the fixture. Such setUps are harder to read and understand. Moreover, they may  make tests run more slowly (because they do unnecessary work)",FALSO,VERDADEIRO,FALSO
https://ieeexplore.ieee.org/document/6624053,Strategies for avoiding text fixture smells during software evolution,paper,Test Smell,General Fixture,,"The general fixture smell occurs if test classes contain broad functionality in the implicit setup, and if several tests only access part of the fixture",FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,General Fixture,,"This smell emerges when setUp() fixture creates many objects, and test methods only use a subset",FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.649.6409&rep=rep1&type=pdf,TestQ: Exploring Structural and Maintenance Characteristics of Unit Test Suites,paper,Test Smell,General Fixture,,A test case xture that is too large.,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,General Fixture,,"A test case’s fixture is too general, and the test code only accesses a part of it. The test case may execute unnecessary code and increase runtime overhead",FALSO,FALSO,VERDADEIRO
