URL,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency,Refactoring
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,General Fixture,,Occurs when a test suite fixture is too general and some test cases only access a part of it.,FALSE,TRUE,TRUE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.19.5499&rep=rep1&type=pdf,Refactoring Test Code,paper,Test Smell,General Fixture,,"In the JUnit framework a programmer can write a setUp method that will be executed before each test method to create a fixture for the tests to run in. Things start to  mell when the setUp fixture is too general and different tests only access part of the fixture. Such setUps are harder to read and understand. Moreover, they may  make tests run more slowly (because they do unnecessary work)",FALSE,TRUE,FALSE,TRUE
https://dl.acm.org/doi/10.1145/3337932.3338815,SoCRATES: Scala radar for test smells,paper,Test Smell,General Fixture,,"A test fixture that is too general. Ideally, test cases should use all the fields provided by their fixture. This might be difficult to uphold when the fixture is shared by several test cases.",TRUE,FALSE,FALSE,FALSE
https://testsmells.org/,Software Unit Test Smells,webpage,Test Smell,General Fixture,,Occurs when a test case fixture is too general and the test methods only access part of it. A test setup/fixture method that initializes fields that are not accessed by test methods indicates that the fixture is too generalized. A drawback of it being too general is that unnecessary work is being done when a test method is run.,TRUE,FALSE,FALSE,FALSE
https://ieeexplore.ieee.org/document/6624053,Strategies for avoiding text fixture smells during software evolution,paper,Test Smell,General Fixture,,"The general fixture smell occurs if test classes contain broad functionality in the implicit setup, and if several tests only access part of the fixture",FALSE,TRUE,TRUE,TRUE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,General Fixture,,"This smell emerges when setUp() fixture creates many objects, and test methods only use a subset",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.649.6409&rep=rep1&type=pdf,TestQ: Exploring Structural and Maintenance Characteristics of Unit Test Suites,paper,Test Smell,General Fixture,,A test case xture that is too large.,FALSE,FALSE,FALSE,FALSE
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,General Fixture,,"A test case’s fixture is too general, and the test code only accesses a part of it. The test case may execute unnecessary code and increase runtime overhead",FALSE,FALSE,TRUE,FALSE
https://dibt.unimol.it/staff/fpalomba/documents/C14.pdf,Towards Automated Tools for Detecting Test Smells: An Empirical Investigation into the Nature of Test Smells,technical paper/manuscript,Test Smell,General Fixture,,A test class is affected by this smell when the setUp method is too generic and the test methods only access part of it,FALSE,TRUE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,General Fixture,,Not all fields instantiated within the setUp method of a test class are utilized by all test methods in the same test class,FALSE,FALSE,FALSE,FALSE
https://www.proquest.com/openview/17433ac63caf619abb410e441e6557f0/1?pq-origsite=gscholar&cbl=18750,What the Smell? An Empirical Investigation on the Distribution and Severity of Test Smells in Open Source Android Applications,thesis,Test Smell,General Fixture,,"Occurs when a test case fixture is too general, and the test methods only access part of it.",FALSE,FALSE,TRUE,FALSE
https://ieeexplore.ieee.org/document/8501942,What We Know About Smells in Software Test Code,technical paper/manuscript,Test Smell,General fixture,,The test is building or referencing a larger fixture than is needed to verify the functionality in question.,FALSE,FALSE,FALSE,FALSE
https://www.sciencedirect.com/science/article/pii/S0164121221000364,Why do builds fail?—A conceptual replication study,article,Test Smell,General Fixture,,JUnit classes having at least one method not using the entire test fixture defined in the setUp() method,FALSE,FALSE,FALSE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,General Fixture,,Tests are consistently slow because each test builds the same fixture.,FALSE,TRUE,FALSE,TRUE
https://github.com/testdouble/test-smells,A workbook repository of example test smells and what to do about them,webpage,Test Smell,Generative,,A test loops over a data structure of discrete inputs and expected outputs to generate test cases.,TRUE,TRUE,FALSE,TRUE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,Generous Leftovers,,"An instance where one unit test creates data that is persisted somewhere, and another test reuses the data for its own devious purposes. If the “generator” is run afterword, or not at all, the test using the data will outright fail.",FALSE,FALSE,FALSE,FALSE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Generous Leftovers,,The unit test creates data which remains afterwards and is used by other tests for their own purposes. This can cause the first test to fail if it tries to reuse the data.,FALSE,FALSE,TRUE,FALSE
https://bryanwilhite.github.io/the-funky-knowledge-base/entry/kb2076072213/,Test-Driven Development: TDD Anti-Patterns,webpage,Anti-pattern,Generous Leftovers,,"An instance where one unit test creates data that is persisted somewhere, and another test reuses the data for its own devious purposes. If the “generator” is ran afterward, or not at all, the test using that data will outright fail.",FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,Generous Leftovers,Wet Floor,"An instance where one unit test creates data that is persisted somewhere, and another test reuses the data for its own devious purposes. If the “generator” is ran afterward, or not at all, the test using that data will outright fail.",FALSE,FALSE,FALSE,FALSE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,Get really clever and use random numbers in your tests,,considering using random numbers in tests as being a smell,FALSE,FALSE,FALSE,FALSE
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Goto Statement,,a goto statement is used,FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,thesis,Test Smell,Goto Statement,,A goto statement is used. The use of goto statements is inadvisable and should be avoided.,TRUE,TRUE,FALSE,TRUE
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Goto Statement,,A goto statement is used,FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Ground zero,,where the lack of testing with 0 is the source of a lot of bugs.,TRUE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.144.9594,Assessing test quality ‐ TestLint,thesis,Test Smell,Guarded Test,,Guarded Tests include boolean branching logics like ifTrue: or ifFalse:,TRUE,TRUE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Guarded Test,,Conditional test including branches like ifTrue:aBlock or ifFalse:aBlock,TRUE,FALSE,TRUE,TRUE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Guarded Test,,A test that has conditional branches like ifTrue:aCode or ifFalse:aCode,FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Half a helper method,,"where there’s a utility method to help a test do its job, yet all calls to it are immediately followed by the exact same code. This is because the method is only doing half the job it should, so your test has more boilerplate in it.",TRUE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Happenstance testing,,"where assertions are trying to lock down implementation details that are not directly important and might validly change, for example the exact wording of an exception",FALSE,FALSE,FALSE,FALSE
https://digitaltapestry.net/testify/manual/AntiPatterns.html,Anti-Patterns - Digital Tapestry,webpage,Anti-pattern,Happy Path,,The test “stays on the happy path” (i.e. expected results) without testing for boundaries and exceptions.,FALSE,FALSE,FALSE,FALSE
http://kaczanowscy.pl/books/bad_tests_good_tests.html,"Bad tests, good tests",book,Test Smell,Happy Path,,"A test that uses known input, which executes without exception and produces an expected output.",TRUE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Happy Path,,The test methods only check the behaviour that is expected from the production code.,FALSE,FALSE,TRUE,FALSE
https://www.sciencedirect.com/science/article/abs/pii/S0164121217303060,Smells in software test code: A survey of knowledge in industry and academia,article,Test Smell,Happy Path,,The test stays on happy paths (i.e. expected results) without testing for boundaries and exceptions.,FALSE,FALSE,FALSE,FALSE
https://stackoverflow.com/questions/333682/unit-testing-anti-patterns-catalogue,Unit testing Anti-patterns catalogue,webpage,Anti-pattern,Happy Path,,The test stays on happy paths (i.e. expected results) without testing for boundaries and exceptions.,FALSE,FALSE,FALSE,FALSE
https://www.yegor256.com/2018/12/11/unit-testing-anti-patterns.html,"Unit Testing Anti-Patterns, Full List",webpage,Anti-pattern,Happy Path,,"The tests stay on happy paths (i.e. expected results, e.g. 18 years old) without testing for boundaries and exceptions (e.g. -2 years old)",FALSE,FALSE,FALSE,FALSE
https://ieeexplore.ieee.org/abstract/document/4021983,Detecting redundant unit tests for AspectJ programs,paper,Test Smell,Hard-Coded Test Data,,This is caused due to the embedding or hard-coding of data values in the fixture of the SUT into the test method. This obscures causeeffect relationships between inputs and expected outputs,FALSE,FALSE,FALSE,FALSE
http://xunitpatterns.com/Obscure%20Test.html,Obscure Test,webpage,Test Smell,Hard-Coded Test Data,,"Data values in the fixture, assertions or arguments of the SUT are hard-coded in the Test Method obscuring cause-effect relationships between inputs and expected outputs.",TRUE,TRUE,FALSE,TRUE
https://ieeexplore.ieee.org/abstract/document/6606682,Hunting for smells in natural language tests,paper,Test Smell,Hard-Coded Values,,"Tests contain lots of ’magic numbers’ or Strings (e. g., test data or names of user interface elements).",FALSE,TRUE,TRUE,FALSE
https://www.integer-net.com/test-smell-hard-coded-values/,Test Smell: Hard Coded Values,webpage,Test Smell,Hard-Coded Values,,"Scalar values or value objects that are used directly in fixture setup, as parameters in the test exercise or as expected values in the verification. That is, they are not assigned to a named constant or variable.",TRUE,TRUE,FALSE,TRUE
